date,price,volume,market_cap,pct_change_1d,pct_change_3d,pct_change_5d,volatility_3d,volatility_5d,volume_spike_3d,momentum,will_price_go_up_3d,coin
2025-01-13,94454.77089638807,19608932595.53299,1870314882306.9236,-0.0011080929848023002,0.0225003129353174,-0.025758369344515697,0.015616243274933848,0.020624945924348246,0.5831420919291016,-0.008608197296574766,1,bitcoin
2025-01-14,94456.3493746993,76328330233.31137,1870609367804.8223,1.6711472552000117e-05,-0.002958490048000084,-0.005897541697507114,0.0009487500894534235,0.018870847563215117,2.0126357750723436,0.0010028748218853616,1,bitcoin
2025-01-15,96574.07768799194,51241728228.81719,1912603332624.1123,0.022420179557139264,0.021304310142379546,0.04544242413897481,0.013271273338130777,0.01373921240100378,1.0444777721449752,0.01531874284301275,1,bitcoin
2025-01-16,100313.15239828422,57637319739.543396,1986831430651.8647,0.03871716717163309,0.06202314024267208,0.058863460183867344,0.019430356227823093,0.018231130312836772,0.933612693498348,0.0180427870907424,1,bitcoin
2025-01-17,100044.57926776377,50150102497.2729,1980935754458.284,-0.0026773471284613493,0.05916203548050003,0.058006066003079004,0.02085259162623087,0.018383743864392517,0.9460549028357622,-0.02239802562196136,1,bitcoin
2025-01-18,104160.69358484233,69135117732.00064,2063854663834.0774,0.041142802010911694,0.07855747710437333,0.10275735779509909,0.02462923394772677,0.02071697753045525,1.1722946846261515,0.014956976309453918,0,bitcoin
2025-01-19,104334.61575724394,49416447749.13053,2067151195362.0425,0.001669748601087706,0.040089093631439976,0.10458022618848517,0.024142716836117045,0.02032943681718554,0.8787663158515385,-0.011693282609392286,1,bitcoin
2025-01-20,101275.33714814208,72970313683.92325,2014842808849.5005,-0.029321798780760466,0.012302094620081805,0.048680345416694415,0.03531727131623158,0.02987816013763461,1.1430074830412003,-0.0334224969874544,1,bitcoin
2025-01-21,101764.90860170545,120158523166.88387,2017837068202.1384,0.004834063922663168,-0.023000854743593258,0.0144722418617369,0.018872872319773453,0.025183594899344512,1.486219656239585,0.012501015503860919,1,bitcoin
2025-01-22,106182.2368201815,95344290057.8965,2098829000928.49,0.04340718504219265,0.017708610412065173,0.061349226488230046,0.03638684221399359,0.030416566227456785,0.9915407831531343,0.0375043149048376,0,bitcoin
2025-01-23,103673.53509537787,55030669602.56557,2054288661793.9773,-0.023626378572642937,0.023679979892121228,-0.004676989684862742,0.03364367476667476,0.028837773421639883,0.6102461221521263,-0.03151970520335001,1,bitcoin
2025-01-24,104067.60991206947,102455227371.20761,2062360759045.0,0.0038011129487294237,0.0226276556624887,-0.002559129999536447,0.03370065995578269,0.028895544184266507,1.2157000938939384,-0.0037414389387668097,0,bitcoin
2025-01-25,104835.19253555956,51418786362.7815,2076156720642.786,0.007375807171305704,-0.012686154718167586,0.03515026943045618,0.016961629495433537,0.023866284740278194,0.7384054614028479,0.0116045254106949,0,bitcoin
2025-01-26,104796.04077738234,22740744964.719296,2077647817531.3406,-0.00037346006842065016,0.010827311723978328,0.029785632565547226,0.0038785014591792683,0.024105499733035315,0.38627708916750225,-0.0039825639764134255,0,bitcoin
2025-01-27,102552.24874280207,20639818380.26942,2036324005947.406,-0.02141103822182311,-0.014561314231659406,-0.03418639676546631,0.014895823268068107,0.01458797472954963,0.6531632899559124,-0.016557266811269972,1,bitcoin
2025-01-28,101958.46953745594,93191643783.24739,2019295541213.5288,-0.005790016431870826,-0.027440432249197677,-0.01654294469986095,0.010923484632975522,0.011260229679838512,2.0470851077864762,0.003356794317861733,1,bitcoin
2025-01-29,101313.11264498268,45780526813.56264,2007072201507.5273,-0.006329605528613502,-0.03323530265612251,-0.026468343699006414,0.008867140559722927,0.010557135963988757,0.8604715806179848,0.004748828690094001,1,bitcoin
2025-01-30,103718.97939813645,47425401641.53094,2056581551171.7,0.023746844710855086,0.011376938776452405,-0.010647313277404424,0.017210995427174,0.01639694187212322,0.7632943026890313,0.01995453178537095,0,bitcoin
2025-01-31,104781.5135100103,42122570869.034325,2076760153260.6191,0.010244355642907044,0.027688175247837288,-0.0001386242005353422,0.015064341223301454,0.017326553256313583,0.9337849251134991,0.0010149638936279484,0,bitcoin
2025-02-01,102382.39409722165,37187819228.35328,2028504133577.489,-0.02289639968370427,0.010554225650789117,-0.0016562742179004886,0.024000760829256246,0.017793838255344804,0.8802837474269749,-0.026414474900633977,0,bitcoin
2025-02-02,100674.78762544956,22827776122.48367,1996423711261.7268,-0.016678712065968604,-0.029350383028755256,-0.012590243045329297,0.01761543299584564,0.01925461983499621,0.6704969445019016,-0.006895251056383519,0,bitcoin
2025-02-03,97568.31653024875,59784234332.21204,1933691439792.2544,-0.0308564951411483,-0.06884035874393479,-0.03696260056540068,0.007106713867067507,0.023226206414273354,1.4971031550808085,-0.007909708893170036,0,bitcoin
2025-02-04,101466.8606657039,122163969235.23686,2011121374511.8835,0.0399570708411936,-0.008942293639357168,-0.02171366075429204,0.03746816997036629,0.02904397588115289,1.789721178531998,0.042937835387645985,0,bitcoin
2025-02-05,98118.43921664466,73196693057.98114,1943535291172.1597,-0.033000148295620035,-0.025392141062323792,-0.06359017034745429,0.041516888531775466,0.030142652646401428,0.8606485259092463,-0.024536101274845436,0,bitcoin
2025-02-06,96582.88682919052,48848958931.79228,1912584628590.309,-0.01564998790964922,-0.010099894474992932,-0.05664555238397684,0.038113708978344533,0.02970049839910257,0.6000864178088676,-0.012283356417984911,0,bitcoin
2025-02-07,96635.41875332211,44462180396.172516,1915093756057.5637,0.0005439050939168855,-0.04761595934558005,-0.040122944059793,0.01677534775511357,0.02991082711012443,0.8010826834820776,0.016415891542443568,0,bitcoin
2025-02-08,96558.4563096667,57077722340.22422,1911296376425.356,-0.0007964206566111187,-0.01589897800487361,-0.010350288459358259,0.008987649895541884,0.026997337157131044,1.1386027204492948,0.004503238678346751,1,bitcoin
2025-02-09,96558.23762501091,20760850644.84597,1914211835440.1182,-2.2647903057393393e-06,-0.000255212957376294,-0.04837661290088702,0.0006739755435659893,0.014633214446367962,0.5092573039218106,8.280619548635866e-05,0,bitcoin
2025-02-10,96548.57865379585,25457107581.051964,1913068773356.083,-0.00010003259641677698,-0.0008986363452093693,-0.0159996487447438,0.00043305088505532404,0.00697552008325514,0.739346721223921,0.0001995128519863461,1,bitcoin
2025-02-11,97399.98161383197,37054987393.57789,1930742951090.367,0.008818389373592916,0.008715190117232874,0.008460036880928001,0.005121063510283928,0.0040117856445045195,1.3349469188794314,0.005913326001181959,0,bitcoin
2025-02-12,95739.97737079239,36454577154.5622,1898788887978.3252,-0.017043167930165692,-0.008474266663775265,-0.009266182048794036,0.013136642338312554,0.009383898759448592,1.1050561680089852,-0.014218412375573938,1,bitcoin
2025-02-13,97836.18856127483,47115618235.19051,1936842454813.9983,0.021894836911899418,0.013336394232131621,0.013232732796705005,0.0198157422582752,0.014237368364169207,1.1717856209135173,0.017449372167855543,0,bitcoin
2025-02-14,96561.6639990985,29084371910.690556,1914315097486.3862,-0.013027128109943664,-0.008606958654850727,3.548505204586938e-05,0.021415883661063072,0.015947371048080142,0.7745191146966338,-0.010158141891660089,0,bitcoin
2025-02-15,97488.48148536457,32289906944.92862,1931656846871.4856,0.009598192987589016,0.018263051262278562,0.009735025048261292,0.017713724657990353,0.016496004834838818,0.8928916279983441,0.003510509233496162,0,bitcoin
2025-02-16,97569.95169430465,14215311318.346336,1934308378710.2861,0.0008356906138937692,-0.0027212514191866655,0.0017450730242081214,0.011408069845402222,0.01605742129434428,0.5641773405159576,0.0017427744202893245,0,bitcoin
2025-02-17,96149.3484548204,13634794998.739267,1905012222220.3691,-0.014559843628242475,-0.004269971406892337,0.004275863597111185,0.012229845022060188,0.015406215043044886,0.6801525769209289,-0.013136519825945029,1,bitcoin
2025-02-18,95776.15723852723,25324374113.08163,1898997753781.9536,-0.0038813702046928134,-0.017564374998439103,-0.021055923713313884,0.007887785198483509,0.01001366750775662,1.4287515688849763,0.0019734214614535546,1,bitcoin
2025-02-19,95495.89153299287,38311133144.729355,1892702154844.508,-0.0029262575740679475,-0.021257160891193116,-0.01103722141859087,0.0064586164575513895,0.008725423822134508,1.487420083495857,0.004159462722996425,1,bitcoin
2025-02-20,96554.87156259285,27703222487.389572,1914337919659.5537,0.011089273188617854,0.00421763760534466,-0.009576617755728156,0.008381204232354784,0.009239253665966665,0.9099061011031389,0.0096833939868363,1,bitcoin
2025-02-21,98384.31738240314,24175261969.81266,1950376106325.3228,0.018947214057701167,0.027231831168381238,0.008346480386194788,0.011080245924524222,0.013252882684629664,0.8041478369444235,0.009869937001574089,0,bitcoin
2025-02-22,96135.15541305285,42477472950.92155,1906058197506.3809,-0.02286098058299446,0.006694150604784177,-0.0001476145392105277,0.02221970636234564,0.016032734363616238,1.3505497941330105,-0.02509236411792252,0,bitcoin
2025-02-23,96564.15414290235,18464415570.762142,1915260330870.798,0.004462454218815859,9.61378764146037e-05,0.008227485076610863,0.02123010243370349,0.015952202510589562,0.6507883122546555,0.004430408260010991,0,bitcoin
2025-02-24,96327.46309127835,16643044374.983364,1909625674815.4763,-0.002451127478150239,-0.02090632273363391,0.008707930204496561,0.014206394129702803,0.01591881964520953,0.6435416164044269,0.004517646766394397,0,bitcoin
2025-02-25,91396.76686930266,45539703844.38777,1814176779160.4363,-0.051186816965203774,-0.04928882179876137,-0.0534214857294526,0.030330969939902693,0.027221036313451307,1.6940349184341421,-0.03475720969894998,0,bitcoin
2025-02-26,88755.7693356979,96742453402.56294,1759750360550.3337,-0.02889596234165903,-0.08086214679257753,-0.09786669565720219,0.024397332233206556,0.02217059773202937,1.8261884033855655,-0.001941913410799856,0,bitcoin
2025-02-27,83900.11496524839,69277430795.68657,1664314955447.7466,-0.05470804215649505,-0.12901147530745205,-0.12726915970786723,0.013997289565384045,0.027147188745260394,0.982381816442059,-0.011704217054011035,1,bitcoin
2025-02-28,84709.14477847965,305190442156.92804,1679555320077.2097,0.00964277359532062,-0.07317132016700667,-0.12276822046076052,0.03238447446928811,0.028682389832421683,1.9430205054136842,0.034033213650989505,1,bitcoin
2025-03-01,84441.9012237131,80695237175.07367,1674754437110.342,-0.0031548371249103813,-0.048603805073995865,-0.12338705376578518,0.034064985143837725,0.028542279024586087,0.5318658435594835,0.01304643123308824,1,bitcoin
2025-03-02,86005.25629681018,30634474722.6359,1705564098300.8237,0.01851397292625223,0.02509104227608927,-0.05899016734587925,0.010893532842540599,0.029944985722153424,0.22064580374627477,0.010150292167555808,1,bitcoin
2025-03-03,94261.53286538439,61859112550.80991,1868321705444.4878,0.09599734858159392,0.11276690505948217,0.062032739628026023,0.05212863378598063,0.05425693279590349,1.0715318280111819,0.0584083802284332,0,bitcoin
2025-03-04,86124.71418722175,68715362745.4567,1708198960874.3418,-0.08632173094175011,0.019928648444927255,0.026514853083273948,0.09150086071242329,0.06494638031601867,1.278750889526906,-0.09296461375672586,1,bitcoin
2025-03-05,87310.80531078295,65863356680.42408,1731441668069.6523,0.013771785889272525,0.01517987469820703,0.030712865052608285,0.0913053503634102,0.06501562301842025,1.0058656627034972,0.008711827656536848,0,bitcoin
2025-03-06,90604.08098523637,51606642859.81411,1797706868227.531,0.03771899323034544,-0.03880110760951927,0.0729753791923482,0.06580055990665587,0.0658640486821725,0.8315365218769271,0.050652695766851864,0,bitcoin
2025-03-07,90001.40087607042,47555759124.64708,1782785866811.654,-0.006651798711629353,0.04501247667912556,0.04646395756870092,0.022208702216865963,0.06657551135816278,0.8645152037364846,-0.021655957604671205,0,bitcoin
2025-03-08,86773.33597555371,63216440874.73251,1720436931689.2776,-0.03586682950592812,-0.006155816949759085,-0.07944064415464824,0.037052122093172414,0.04795286787074051,1.1679435527733828,-0.03381489052267509,0,bitcoin
2025-03-09,86142.9833586432,18809360803.37126,1708605516770.228,-0.0072643584555524,-0.04923727030927105,0.00021212461015251982,0.016693285096805118,0.027364429532519243,0.4354638272648116,0.009148064980871284,0,bitcoin
2025-03-10,80751.13893300897,32013406240.51754,1602073794580.0344,-0.06259180046256474,-0.1027790884699541,-0.07513006384977017,0.027669029804277503,0.037447313693399535,0.8421684127277276,-0.028332104305913375,1,bitcoin
2025-03-11,78783.94057934263,49983692766.22745,1563547150147.7332,-0.024361245917513652,-0.09207200929167803,-0.1304592494881086,0.028328444776550485,0.02321261526332548,1.4875145757636683,0.006329423846379023,1,bitcoin
2025-03-12,82799.1080292053,56404462275.083046,1642997419531.6057,0.050964288157419935,-0.038817733018558176,-0.08002423047595109,0.05777902827030746,0.04241394122494835,1.2226262858457122,0.06390353249693932,1,bitcoin
2025-03-13,83884.24578828987,41782186208.59073,1662502658717.542,0.013105669673419973,0.038799537649619076,-0.03329467692791899,0.037662936779388305,0.04228273354565031,0.8459625426276445,0.00017249045688028097,1,bitcoin
2025-03-14,81098.90052436228,32583592654.882656,1608477373718.186,-0.033204629042709044,0.02938365265809817,-0.05855477297878875,0.04215512104781645,0.04402755390011332,0.7475001736907178,-0.04299917992874177,1,bitcoin
2025-03-15,83971.70916064628,28571483950.074646,1665725559905.8198,0.03542352137586624,0.014162001975037919,0.0398826601109501,0.03500607876180006,0.036634601146304735,0.8326863325040995,0.0307028540508536,1,bitcoin
2025-03-16,84391.69087647168,10761796127.312485,1674173293916.4658,0.00500146680380098,0.006049349116907132,0.07117885010437552,0.03438757089921938,0.03215215122284744,0.4489264779647557,0.0029850170981652693,0,bitcoin
2025-03-17,82610.61750343916,21638031633.118767,1638672153483.722,-0.02110484284098013,0.01864041274669015,-0.00227648014879156,0.028291626466404506,0.02738356982477043,1.0646662024850457,-0.027318313756543516,1,bitcoin
2025-03-18,84075.36559694471,19659366246.596867,1667799227887.438,0.017730748634636084,0.001234420941702341,0.002278375478718564,0.019798052027320726,0.02801438476222402,1.1329045688227215,0.017319274987401972,1,bitcoin
2025-03-19,82780.03048688271,24557570268.85276,1642578274105.806,-0.015406832915503599,-0.01909738237083125,0.020729380443516687,0.020971289077227933,0.023362961070968805,1.1187115092114708,-0.00904103879189318,1,bitcoin
2025-03-20,86815.44109470697,33871216993.304657,1721565138141.278,0.0487486001646702,0.05089931195699826,0.03386535730290241,0.0320835524275707,0.028080406330995403,1.301268456405776,0.03178216284567077,0,bitcoin
2025-03-21,84270.84358966233,27579127651.06656,1672550706502.8184,-0.0293104253455182,0.002325032919330061,-0.001431980868664473,0.0416382054924018,0.032529236834024866,0.9619740582791241,-0.030085436318628218,1,bitcoin
2025-03-22,84009.532917822,18091004975.919056,1666749159154.2927,-0.0031008431945065418,0.014852645302348755,0.01693384526903685,0.03972513569682585,0.03052557860881902,0.6823245417238006,-0.008051724961956126,1,bitcoin
2025-03-23,83793.30854192551,7771134681.982918,1662574363663.653,-0.0025738076190472414,-0.03481100268193782,-0.0033548121143044396,0.015286522879538304,0.02953217386926685,0.4362434728795492,0.009029859941598698,1,bitcoin
2025-03-24,85787.70914901773,12617587530.619724,1702009594329.4495,0.023801430469765128,0.017999885781865732,0.03633338432524025,0.01538215025631288,0.0297323464327435,0.9837066257359136,0.01780146854247655,1,bitcoin
2025-03-25,87327.72969669085,27270889835.1835,1732715331970.134,0.017951528988820797,0.03949786010731304,0.005900892692868087,0.013851377635723909,0.020946034139451956,1.7166037655430477,0.00478557561971645,0,bitcoin
2025-03-26,87520.58391530563,30351832942.705593,1735368473904.4885,0.0022083961106582617,0.044481778297549956,0.038563044906340105,0.011167860978344804,0.012416801729833738,1.2963424909170203,-0.01261886332185839,0,bitcoin
2025-03-27,86960.8555491039,25522877558.700558,1724854479045.6724,-0.0063953911315695056,0.013674993909073452,0.03513080633562016,0.01234668583789246,0.013193538233230377,0.9208981878311885,-0.010953722434593988,0,bitcoin
2025-03-28,87227.27158032371,24620445368.489468,1729729987159.4822,0.0030636316712566725,-0.0011503575864854065,0.040981351591816484,0.00523178897315944,0.012387257056881209,0.9175873418376944,0.003447084200085141,0,bitcoin
2025-03-29,84359.46915506005,31674486232.097313,1673182800974.1038,-0.03287736017998477,-0.03611852913715263,-0.016648538679086777,0.018630274162934526,0.01875384464905509,1.1614031183760387,-0.02083785046760056,0,bitcoin
2025-03-30,82679.17255385047,16837439419.924389,1640665503855.1438,-0.01991829273037571,-0.04923690053665242,-0.05323116905690639,0.018201928348469423,0.015422151397683532,0.6906971229690634,-0.0035059925514915706,1,bitcoin
2025-03-31,82356.38111183756,13428975108.070734,1633996304187.2593,-0.0039041445631627925,-0.05584137139954859,-0.059005579858396606,0.014513428229653654,0.01433902754399914,0.6504090968946394,0.014709645903353403,1,bitcoin
2025-04-01,82514.09365397849,30326148749.91535,1635076581047.3545,0.001915000878034645,-0.021875143591641222,-0.051135213275523395,0.011306400141647872,0.015579945680453608,1.5014787513191905,0.009206715408581718,1,bitcoin
2025-04-02,85237.5876052852,29172899851.734768,1690602036035.04,0.03300640933811416,0.030943887951568216,-0.02281034290068673,0.019844928499898072,0.02495562160074884,1.2000695357323743,0.022691780020924757,0,bitcoin
2025-04-03,82526.4221526433,46332905657.77597,1637358764747.381,-0.03180715842401194,0.0020646978231695368,-0.021729001151577387,0.032415681066627414,0.024652588877636845,1.313390817981118,-0.03249539103173512,1,bitcoin
2025-04-04,83163.98757387721,36594464539.14662,1652537223074.958,0.0077255914482110555,0.00787615655846663,0.005863810740376785,0.03266689616849123,0.023292122796853554,0.9793321066023137,0.005100205928722179,0,bitcoin
2025-04-05,83852.00765399594,35647289400.47406,1664234880198.049,0.008273053038823308,-0.016255504058908188,0.018160420868024385,0.02298391240831491,0.02323711052250473,0.9018947940860892,0.013691554391792704,0,bitcoin
2025-04-06,83595.88550177493,14910400035.531416,1656020067997.187,-0.00305445462054843,0.012959041737608867,0.013110388781981008,0.006387768744651975,0.023444449576708916,0.5132540971890096,-0.007374135199751386,0,bitcoin
2025-04-07,78211.48358199988,36140377231.68329,1555325260787.2627,-0.06440989155693222,-0.05955106454555059,-0.08242964425297339,0.039105865942203145,0.0312686483314133,1.2505599705080506,-0.04455953670841535,0,bitcoin
2025-04-07,76948.8106985644,70953401994.35596,1527055656578.0476,-0.01614434128604214,-0.08232595913405749,-0.06758576597156218,0.03231459452920584,0.03013514628517795,1.7446960200167125,0.011297645091977022,0,bitcoin
2025-01-13,3264.070968533687,9699706283.258541,393199349088.32996,-0.0059448184550570105,0.013972297769791808,-0.03430456599007892,0.010753932944728845,0.01833622997799101,0.6130016390637191,-0.010602251044987614,1,ethereum
2025-01-14,3134.5520394596483,41743898872.017,377643507549.0125,-0.03968018168802934,-0.04117978234747699,-0.057314447318358774,0.023054945984895648,0.023590117060722966,2.0039845172570563,-0.025953587572203674,1,ethereum
2025-01-15,3224.8006483414138,22365842880.809456,388487746270.3852,0.028791549078037715,-0.017904382338435054,0.0017731093381130325,0.03423708485437876,0.025972803185861072,0.9090642245370104,0.034759676524182735,1,ethereum
2025-01-16,3447.0340476747956,23773995063.828526,415058425772.0614,0.06891384106105325,0.05605364616912745,0.054404551030186044,0.05491028744673653,0.04052514980872985,0.8115493010985536,0.05022929233801077,0,ethereum
2025-01-17,3309.4466139900196,25012556602.905136,398587196539.9218,-0.03991473010763724,0.0557957157286566,0.007874089257625672,0.05503636527504488,0.04677476215017401,1.0546049825291008,-0.05851330201718945,0,ethereum
2025-01-18,3477.284285084809,27778832363.7708,419024911827.7939,0.050714723840925346,0.07829433948831954,0.06532128700832263,0.05829317240355757,0.05091751861977295,1.0884356964514181,0.024616610678152167,0,ethereum
2025-01-19,3309.0995676199964,32195594202.134895,398761138447.4049,-0.04836668609069761,-0.04001540981234086,0.055684999311875316,0.05492761794245303,0.0532898757062465,1.1364891305125282,-0.035028216153250656,1,ethereum
2025-01-20,3208.1365439891497,59678736709.7496,388676714260.872,-0.030510724010478274,-0.03061238986983561,-0.005167483565483244,0.05281024924909562,0.0551914555556409,1.4962931629044163,-0.0203065940538664,1,ethereum
2025-01-21,3263.069869880814,49563768850.78339,393073139255.5516,0.017123125882714918,-0.061603940788744094,-0.05336883107321633,0.03385442981789931,0.04245392500432771,1.051281845569568,0.03765777281229628,1,ethereum
2025-01-22,3326.0285404709143,33762939512.697853,400135429379.4123,0.01929430661942888,0.005115885002848097,0.005010483145670985,0.02814912301027253,0.04029288820039215,0.7082864466190442,0.017589011618479516,0,ethereum
2025-01-23,3237.2996671291435,21782301388.383984,390083338462.87006,-0.026677123260406055,0.009090362190049106,-0.0690149548557295,0.02593757960947631,0.030378419450988417,0.6217060204393404,-0.029707243990422422,1,ethereum
2025-01-24,3332.580893146162,33863218042.431107,401547418905.6495,0.029432315761337646,0.021302339832486306,0.007095986399422216,0.029901005395283894,0.028103827134076786,1.136242088586677,0.022331535817175546,0,ethereum
2025-01-25,3311.8499838687,25895320216.868122,398942774193.46027,-0.006220676989446172,-0.004262908880573568,0.03232824989131777,0.02839563121755084,0.022720764022553568,0.9527245609226643,-0.004799707362588316,0,ethereum
2025-01-26,3320.1314101789453,12706329663.414034,400427749273.5654,0.0025005439106791094,0.025586677653248513,0.01748707277917272,0.018585459913115537,0.0219542524047702,0.5260340642709452,-0.006028348640403728,0,ethereum
2025-01-27,3232.2767744705584,13000445022.22209,390058879989.8578,-0.02646119230071431,-0.030098029692809725,-0.028187300517596325,0.014857771919284076,0.023305770764036355,0.7558091418643846,-0.016428515736444403,0,ethereum
2025-01-28,3173.5346079397173,41151086046.07612,382221069555.6103,-0.018173618978053918,-0.04176378054642771,-0.019696990005863002,0.014915802845230263,0.02162216861966138,1.84650326509283,-0.0042523587959113485,1,ethereum
2025-01-29,3076.4937692857234,19807794444.483303,370532757630.7433,-0.03057815673766784,-0.07338192703646351,-0.0768434831955952,0.006318040634871184,0.01382354374394813,0.8034603198643351,-0.006117514392180001,1,ethereum
2025-01-30,3114.4358854363104,22051422147.78046,375574817164.75665,0.012332908497778572,-0.03645754904561049,-0.059608405994821756,0.022082724376399406,0.018672941419747145,0.796940431979425,0.024485424846315405,1,ethereum
2025-01-31,3248.249484352305,19504592311.356525,391509879851.78656,0.042965597571531955,0.02354311064567005,-0.021650325528159153,0.03694230853060379,0.031162175958896674,0.953555165162139,0.03511789402297527,0,ethereum
2025-02-01,3296.390634843652,31441846706.254246,396910231325.1062,0.014820644388079174,0.07147645405730252,0.019835510646700527,0.01701317557780777,0.02911952035290932,1.2921685459393035,-0.009004840297688332,0,ethereum
2025-02-02,3125.0386801320924,18969060074.552986,376840076476.98303,-0.05198168957899829,0.0034044029435194023,-0.015281360942557609,0.04876760801733214,0.03815743782357323,0.8139422726374732,-0.053116490560171425,0,ethereum
